证券代码,证券名称,candle_end_time,open,最高价,最低价,close,涨跌,涨跌幅%,成交量,成交额
399019,创业200,2012-11-06,959.69,959.69,943.03,954.81,-3.71,-0.39,175317300,2057114957
399019,创业200,2012-11-07,953.65,960.36,951,957.53,2.71,0.28,153308200,1731912289
399019,创业200,2012-11-08,946.1,949.87,933.62,933.62,-23.91,-2.5,168183500,1883907322
399019,创业200,2012-11-09,929.97,935.19,925.79,928.36,-5.26,-0.56,139616900,1569500277
399019,创业200,2012-11-12,929.73,936.95,927.54,936.95,8.59,0.93,147793800,1694466151
399019,创业200,2012-11-13,935.53,935.53,915.98,916.81,-20.14,-2.15,161484300,1794531250
399019,创业200,2012-11-14,916.14,920.03,907.41,919.48,2.67,0.29,144439500,1635133092
399019,创业200,2012-11-15,912.28,920.29,904.34,905.32,-14.16,-1.54,138947500,1596237668
399019,创业200,2012-11-16,903.89,905.74,898.67,904.63,-0.7,-0.08,139904200,1566576347
399019,创业200,2012-11-19,903.22,912.44,898.76,912.44,7.81,0.86,142680600,1634700285
399019,创业200,2012-11-20,915.89,920.8,913.43,913.78,1.34,0.15,198559100,2268413005
399019,创业200,2012-11-21,912.68,920.61,901.35,920.47,6.69,0.73,223033300,2473765779
399019,创业200,2012-11-22,914.03,917.97,909.13,911.48,-8.99,-0.98,176197300,1922059899
399019,创业200,2012-11-23,912.03,917.39,908.63,911.05,-0.43,-0.05,180396200,2046496492
399019,创业200,2012-11-26,909.27,909.85,891.37,892.41,-18.64,-2.05,148517400,1699241142
399019,创业200,2012-11-27,888.54,888.54,853.82,854.37,-38.04,-4.26,217145700,2241275523
399019,创业200,2012-11-28,845.53,845.53,832.07,834.44,-19.93,-2.33,146211200,1503134906
399019,创业200,2012-11-29,835.31,839.8,822.8,824.35,-10.09,-1.21,145602500,1453684658
399019,创业200,2012-11-30,823.03,833.2,818.99,831.4,7.06,0.86,123668900,1227005306
399019,创业200,2012-12-03,829.32,832.62,808.19,808.32,-23.08,-2.78,152785800,1445387207
399019,创业200,2012-12-04,806.04,819.86,794.67,819.48,11.16,1.38,156764500,1479037667
399019,创业200,2012-12-05,816.57,857.37,816.04,852.87,33.39,4.07,240366100,2389513615
399019,创业200,2012-12-06,855.55,863.46,850.22,855.92,3.05,0.36,186657100,1881671599
399019,创业200,2012-12-07,855.59,878.06,853.27,877.29,21.37,2.5,244885200,2535891645
399019,创业200,2012-12-10,881.23,897.14,877.33,896.32,19.03,2.17,315285400,3299720539
399019,创业200,2012-12-11,888.95,894.74,885.8,885.8,-10.52,-1.17,238263200,2470230965
399019,创业200,2012-12-12,884.4,888.96,874.21,886.76,0.96,0.11,214904800,2251365550
399019,创业200,2012-12-13,880.31,888.37,870.75,872.26,-14.49,-1.63,181653500,1919837069
399019,创业200,2012-12-14,873.76,907.04,873.47,906.67,34.41,3.95,308279200,3305793643
399019,创业200,2012-12-17,908.4,911.99,898.96,910.05,3.38,0.37,270839400,2890799288
399019,创业200,2012-12-18,906.75,918.56,901.76,905.36,-4.69,-0.52,267556400,2896226572
399019,创业200,2012-12-19,902.49,916.63,902.36,913.15,7.8,0.86,223924700,2462451891
399019,创业200,2012-12-20,907,919.97,904.82,919.93,6.77,0.74,253341300,2825083274
399019,创业200,2012-12-21,920.57,935.2,914.43,931.27,11.35,1.23,303012600,3402247704
399019,创业200,2012-12-24,929.53,946.05,929.53,946.05,14.77,1.59,280753100,3240963826
399019,创业200,2012-12-25,943.49,970.12,943.05,966.9,20.85,2.2,377841300,4353954176
399019,创业200,2012-12-26,965.75,993.04,965.75,993.04,26.14,2.7,397151200,4551714273
399019,创业200,2012-12-27,996.58,998.54,966.25,966.25,-26.79,-2.7,373596700,4372439550
399019,创业200,2012-12-28,965.93,978.28,958.03,977.51,11.26,1.17,291470300,3529162211
399019,创业200,2012-12-31,980.7,983.65,973.73,982.93,5.42,0.55,262564400,3358587908
399019,创业200,2013-01-04,990,990,969.17,982.2,-0.73,-0.07,366710500,4844047791
399019,创业200,2013-01-07,981.73,1002.41,981.16,1002.41,20.21,2.06,397477700,5069393928
399019,创业200,2013-01-08,1002.33,1031.16,1001.57,1023.22,20.81,2.08,540270500,6965130724
399019,创业200,2013-01-09,1019.37,1034.51,1011.19,1021.77,-1.45,-0.14,561358800,7099988342
399019,创业200,2013-01-10,1021.95,1032.52,1019.72,1030.41,8.64,0.85,478280200,5827514188
399019,创业200,2013-01-11,1035.63,1043.75,1018.65,1021.16,-9.25,-0.9,578983200,7586440297
399019,创业200,2013-01-14,1021.24,1061.74,1021.24,1061.64,40.48,3.96,584176400,7803772327
399019,创业200,2013-01-15,1063.74,1087.15,1063.56,1083.86,22.22,2.09,683454300,9126911773
399019,创业200,2013-01-16,1079.54,1082.31,1054.46,1070.83,-13.02,-1.2,573476300,7645210170
399019,创业200,2013-01-17,1070.15,1074.96,1058.33,1061.51,-9.33,-0.87,463957700,6424478366
399019,创业200,2013-01-18,1068.35,1076.46,1057.07,1076.29,14.78,1.39,463062500,6137123900
399019,创业200,2013-01-21,1078.94,1087.52,1073.96,1087.52,11.23,1.04,432285300,5913701572
399019,创业200,2013-01-22,1085.37,1086.43,1048.47,1057.51,-30.01,-2.76,489289500,6678800343
399019,创业200,2013-01-23,1051.03,1059.12,1038.43,1058.56,1.05,0.1,383894500,5208161584
399019,创业200,2013-01-24,1056.44,1064.52,1015.74,1025.35,-33.21,-3.14,448040300,5977007678
399019,创业200,2013-01-25,1028.01,1037.41,1025.51,1029.7,4.36,0.42,313934600,4037339941
399019,创业200,2013-01-28,1030.61,1059.81,1030.61,1059.81,30.11,2.92,369650800,4836874243
399019,创业200,2013-01-29,1062.99,1076.13,1061.58,1073.37,13.56,1.28,425268400,5811494511
399019,创业200,2013-01-30,1073.1,1073.93,1055.91,1065.05,-8.32,-0.78,408535400,5485891942
399019,创业200,2013-01-31,1059.7,1060,1045.77,1052.78,-12.28,-1.15,347715900,4645302937
399019,创业200,2013-02-01,1049.19,1064.51,1048.53,1059.36,6.58,0.62,328840700,4348608410
399019,创业200,2013-02-04,1062.53,1062.53,1040.26,1043.63,-15.72,-1.48,376763000,4794036067
399019,创业200,2013-02-05,1035.93,1055.91,1035.93,1055.91,12.27,1.18,302917200,3998109956
399019,创业200,2013-02-06,1058.08,1067.78,1058.08,1064.44,8.53,0.81,285805500,3838713294
399019,创业200,2013-02-07,1063.74,1073.84,1059.53,1073.34,8.91,0.84,275274500,3750581293
399019,创业200,2013-02-08,1074.87,1096.57,1074.38,1093.75,20.41,1.9,333517800,4585549512
399019,创业200,2013-02-18,1100.19,1107.04,1095.43,1106.61,12.86,1.18,409782600,5320842259
399019,创业200,2013-02-19,1104.63,1106.71,1084.44,1088.3,-18.31,-1.65,374520000,5035320260
399019,创业200,2013-02-20,1089.37,1115.53,1088.51,1115.53,27.23,2.5,398874600,5407000393
399019,创业200,2013-02-21,1105.58,1115.52,1089.59,1099.99,-15.54,-1.39,501288300,6306242598
399019,创业200,2013-02-22,1098.46,1110.09,1095.7,1096.86,-3.13,-0.28,411344400,5053195836
399019,创业200,2013-02-25,1100.53,1115.03,1098.23,1114.32,17.47,1.59,417754400,5637520755
399019,创业200,2013-02-26,1109.67,1125.05,1102.46,1103.29,-11.04,-0.99,483131500,6843860803
399019,创业200,2013-02-27,1108.7,1112.17,1086.5,1096.45,-6.84,-0.62,411681100,5698433182
399019,创业200,2013-02-28,1097.44,1115.9,1090.53,1115.9,19.45,1.77,411759500,5671404389
399019,创业200,2013-03-01,1114.93,1145.23,1114.93,1145.23,29.34,2.63,550469900,7713385967
399019,创业200,2013-03-04,1133.21,1146.3,1110.48,1118.3,-26.94,-2.35,531604300,7396561707
399019,创业200,2013-03-05,1121.3,1150.08,1114.53,1150.08,31.78,2.84,448463600,6173361925
399019,创业200,2013-03-06,1154.23,1175.79,1153.2,1175.79,25.71,2.24,580942700,8078160576
399019,创业200,2013-03-07,1171.13,1177.56,1137.91,1147.7,-28.09,-2.39,506647200,7161809906
399019,创业200,2013-03-08,1150.98,1152.36,1128.21,1129.61,-18.08,-1.58,344537300,4734635473
399019,创业200,2013-03-11,1127.43,1136.58,1124.04,1131.02,1.41,0.12,259185700,3554812757
399019,创业200,2013-03-12,1131.05,1134.55,1073.67,1087.57,-43.45,-3.84,430609400,5735254070
399019,创业200,2013-03-13,1081.6,1081.94,1066.46,1080.41,-7.16,-0.66,286351900,3681052483
399019,创业200,2013-03-14,1076.89,1089.18,1076.89,1082.73,2.31,0.21,225281600,3041167232
399019,创业200,2013-03-15,1082.71,1104.87,1074.9,1089.29,6.56,0.61,311253900,4204537520
399019,创业200,2013-03-18,1084.08,1091.37,1073.6,1075.5,-13.78,-1.27,262926100,3311834917
399019,创业200,2013-03-19,1076.27,1079.98,1056.34,1074.57,-0.94,-0.09,249020100,3242923350
399019,创业200,2013-03-20,1074.47,1104.68,1073.76,1104.68,30.11,2.8,309191800,4072484396
399019,创业200,2013-03-21,1104.15,1124.71,1103.42,1120.64,15.97,1.45,364018700,5019431552
399019,创业200,2013-03-22,1119.07,1124.77,1115.38,1122.85,2.21,0.2,298460900,4098465562
399019,创业200,2013-03-25,1124.64,1125.9,1113.33,1117.83,-5.02,-0.45,257399700,3446298997
399019,创业200,2013-03-26,1112.33,1114.28,1095.41,1111.87,-5.96,-0.53,272196400,3797852983
399019,创业200,2013-03-27,1112.81,1123.67,1108.08,1116.37,4.5,0.4,264079400,3665283122
399019,创业200,2013-03-28,1097.42,1098.84,1082.05,1082.05,-34.32,-3.07,297539400,3957034859
399019,创业200,2013-03-29,1085.49,1087.64,1074.36,1076.32,-5.73,-0.53,205061800,2842797180
399019,创业200,2013-04-01,1075.63,1090.36,1075.63,1087.67,11.35,1.05,214146700,2872439233
399019,创业200,2013-04-02,1088.55,1094.79,1057.08,1058.23,-29.44,-2.71,286505300,3968511943
399019,创业200,2013-04-03,1058.34,1058.51,1037.58,1042.99,-15.24,-1.44,221921200,2878312854
399019,创业200,2013-04-08,1022.07,1054.24,1018.72,1054.24,11.26,1.08,257680900,3276136486
399019,创业200,2013-04-09,1055.19,1063.73,1052.72,1061.48,7.23,0.69,229782700,3008847168
399019,创业200,2013-04-10,1060.25,1062.96,1042.67,1052.79,-8.69,-0.82,217623800,2822496073
399019,创业200,2013-04-11,1058.2,1058.92,1050.37,1051.75,-1.04,-0.1,190198100,2358906849
399019,创业200,2013-04-12,1049.64,1056.63,1041.55,1043.3,-8.45,-0.8,173249000,2254151446
399019,创业200,2013-04-15,1039.81,1039.81,1027.13,1029.57,-13.73,-1.32,159942100,1985972329
399019,创业200,2013-04-16,1016.79,1040.49,1016.79,1040.49,10.93,1.06,176496800,2161790239
399019,创业200,2013-04-17,1039.53,1057.7,1038.74,1057.7,17.2,1.65,208595400,2735139805
399019,创业200,2013-04-18,1050.01,1068.09,1049.68,1067.27,9.57,0.9,257342300,3395842736
399019,创业200,2013-04-19,1070.29,1095.49,1068.76,1090.98,23.71,2.22,347798000,4638743400
399019,创业200,2013-04-22,1086.87,1107.71,1086.87,1107.71,16.74,1.53,328032200,4462728119
399019,创业200,2013-04-23,1107.17,1107.17,1075.38,1077.27,-30.44,-2.75,344728600,4566228725
399019,创业200,2013-04-24,1080.59,1114.87,1076.75,1114.87,37.6,3.49,368265000,5194347054
399019,创业200,2013-04-25,1109.01,1125.23,1096.75,1096.75,-18.12,-1.63,428447400,6146969901
399019,创业200,2013-04-26,1097.49,1097.76,1065.71,1066.98,-29.77,-2.71,277046000,3813251728
399019,创业200,2013-05-02,1060.14,1083.64,1060.14,1083.64,16.66,1.56,182985300,2637200709
399019,创业200,2013-05-03,1091.29,1112.31,1090.3,1110.21,26.57,2.45,289769200,4247804405
399019,创业200,2013-05-06,1118.27,1142.72,1118.27,1139.33,29.12,2.62,397822700,6038875798
399019,创业200,2013-05-07,1136.81,1144.81,1130.28,1136.74,-2.59,-0.23,355041700,5328584786
399019,创业200,2013-05-08,1140.94,1162.23,1140.4,1162.23,25.5,2.24,428053800,6026129049
399019,创业200,2013-05-09,1164.01,1179.24,1157.45,1179.24,17.01,1.46,558856700,8066519370
399019,创业200,2013-05-10,1172.25,1181.66,1163.55,1177.26,-1.98,-0.17,502512500,7173002226
399019,创业200,2013-05-13,1178.47,1189.96,1173.33,1189.96,12.7,1.08,461470500,6463060242
399019,创业200,2013-05-14,1188.16,1188.16,1162.38,1168.02,-21.93,-1.84,440269000,6212882017
399019,创业200,2013-05-15,1169.67,1200.06,1168.36,1200.06,32.04,2.74,477767700,6662854113
399019,创业200,2013-05-16,1199.05,1218.94,1186.99,1191.86,-8.2,-0.68,679926100,9470525973
399019,创业200,2013-05-17,1186.17,1218.16,1185.01,1216.61,24.75,2.08,581480800,7961543830
399019,创业200,2013-05-20,1225.14,1253.55,1225.14,1253.55,36.93,3.04,744800800,10232096776
399019,创业200,2013-05-21,1251.88,1282.57,1251.88,1282.57,29.03,2.32,779069700,10843213715
399019,创业200,2013-05-22,1272.97,1273.99,1237.44,1244.69,-37.89,-2.95,717217900,10066000061
399019,创业200,2013-05-23,1234.69,1268.31,1234.13,1245.96,1.28,0.1,602185700,8518058604
399019,创业200,2013-05-24,1253.47,1282.85,1252.71,1282.85,36.88,2.96,643402100,9089018660
399019,创业200,2013-05-27,1284.26,1300.29,1284.26,1299.79,16.94,1.32,712468700,10269399261
399019,创业200,2013-05-28,1295.11,1295.11,1253.15,1258.63,-41.16,-3.17,694539700,9311922699
399019,创业200,2013-05-29,1257.68,1270.58,1255.68,1270.55,11.92,0.95,504382700,6659215937
399019,创业200,2013-05-30,1265.75,1286.35,1265.75,1282.82,12.27,0.97,563688200,7542208215
399019,创业200,2013-05-31,1284.49,1295.32,1278.83,1281.89,-0.93,-0.07,592502600,8171067876
399019,创业200,2013-06-03,1279.09,1284.99,1259.26,1261.77,-20.12,-1.57,539056800,7492299595
399019,创业200,2013-06-04,1259.14,1259.14,1217.28,1232.49,-29.28,-2.32,537115800,7106526838
399019,创业200,2013-06-05,1232.01,1250.1,1230.8,1245.63,13.14,1.07,390445000,5392520511
399019,创业200,2013-06-06,1236.83,1239.46,1218.28,1219.57,-26.05,-2.09,442638400,5815268248
399019,创业200,2013-06-07,1222.79,1229.91,1195.13,1204.86,-14.71,-1.21,436336200,5734935671
399019,创业200,2013-06-13,1179.81,1180.92,1139.17,1179.45,-25.41,-2.11,390170300,5131497681
399019,创业200,2013-06-14,1185.67,1228.07,1185.15,1226.89,47.43,4.02,477251900,6588550825
399019,创业200,2013-06-17,1232.38,1250.44,1224.99,1230.64,3.75,0.31,529717200,7651221360
399019,创业200,2013-06-18,1227.49,1237.03,1203.72,1236.3,5.66,0.46,465917300,6433643335
399019,创业200,2013-06-19,1221.52,1237.9,1216.86,1237.9,1.6,0.13,441066100,6270853035
399019,创业200,2013-06-20,1226.52,1241.24,1190.78,1191.29,-46.62,-3.77,491978400,6719229526
399019,创业200,2013-06-21,1155.18,1198.82,1141.87,1193.75,2.47,0.21,484861400,6390227248
399019,创业200,2013-06-24,1186.43,1190.09,1116.6,1132.47,-61.29,-5.13,535220600,7119015518
399019,创业200,2013-06-25,1111.07,1144.84,1052.05,1140.08,7.61,0.67,620283800,7792589581
399019,创业200,2013-06-26,1133.88,1194.42,1133.43,1194.39,54.32,4.76,730906000,9390034364
399019,创业200,2013-06-27,1199.19,1213.99,1166.23,1171.95,-22.44,-1.88,768614300,10065387629
399019,创业200,2013-06-28,1148.37,1184.77,1138.36,1150.05,-21.9,-1.87,516243900,6612870325
399019,创业200,2013-07-01,1143.79,1194.17,1143.71,1194.17,44.12,3.84,629573600,8596266697
399019,创业200,2013-07-02,1196.34,1224.19,1195.98,1221.41,27.24,2.28,766480300,10957973294
399019,创业200,2013-07-03,1209.83,1237.78,1193.5,1233.12,11.71,0.96,790096800,11373944561
399019,创业200,2013-07-04,1215.82,1242.96,1215.46,1221.96,-11.15,-0.9,765933000,11033195346
399019,创业200,2013-07-05,1221.05,1229.19,1191.45,1191.45,-30.52,-2.5,691579000,9726913741
399019,创业200,2013-07-08,1153.45,1170.48,1130.44,1137.1,-54.34,-4.56,633406200,8240337426
399019,创业200,2013-07-09,1135.89,1149.93,1128.66,1149.21,12.11,1.07,522192300,7108364306
399019,创业200,2013-07-10,1149.6,1175.68,1149.6,1175.68,26.47,2.3,608071500,8298453988
399019,创业200,2013-07-11,1173.34,1201.27,1166.88,1195.58,19.9,1.69,709401000,9531997233
399019,创业200,2013-07-12,1191.28,1230.6,1191.28,1210.33,14.75,1.23,786125600,11084463713
399019,创业200,2013-07-15,1217.83,1259.95,1217.83,1259.95,49.62,4.1,874730200,12749791325
399019,创业200,2013-07-16,1261.05,1278.56,1254.58,1278.56,18.61,1.48,884001400,12662809635
399019,创业200,2013-07-17,1274.74,1295.29,1262.67,1270.44,-8.12,-0.63,981306700,14254697039
399019,创业200,2013-07-18,1264.13,1298.95,1260.77,1293.16,22.72,1.79,930593600,13444877185
399019,创业200,2013-07-19,1293.15,1317.21,1262.95,1262.95,-30.21,-2.34,1024784500,14895737685
399019,创业200,2013-07-22,1248.49,1314.38,1246.97,1314.38,51.44,4.07,836449000,12308286397
399019,创业200,2013-07-23,1323.4,1352.91,1318.66,1352.91,38.53,2.93,1076265100,15856699166
399019,创业200,2013-07-24,1345.32,1384.25,1345.32,1380.12,27.22,2.01,1129873200,17066868527
399019,创业200,2013-07-25,1379.24,1380.22,1304.23,1306.17,-73.96,-5.36,1029998700,15679838765
399019,创业200,2013-07-26,1300.15,1319.91,1278.08,1316.1,9.93,0.76,742974500,11191290535
399019,创业200,2013-07-29,1302.7,1326.54,1292.65,1297.11,-18.99,-1.44,684750000,9977943941
399019,创业200,2013-07-30,1300.58,1302.88,1235.58,1269.36,-27.75,-2.14,655955700,9425502118
399019,创业200,2013-07-31,1274.98,1292.91,1264.78,1281.19,11.83,0.93,535526900,7567461951
399019,创业200,2013-08-01,1286.85,1344.66,1284.31,1344.66,63.47,4.95,860661700,12091744974
399019,创业200,2013-08-02,1355.93,1382.28,1353.38,1358.75,14.09,1.05,1039375700,14704667425
399019,创业200,2013-08-05,1360.92,1381.35,1360.92,1381.35,22.61,1.66,927607500,12949479538
399019,创业200,2013-08-06,1379.43,1395.68,1377.86,1392.44,11.09,0.8,921415700,13312675991
399019,创业200,2013-08-07,1384.58,1387.27,1346.71,1348.9,-43.54,-3.13,892017000,13323153805
399019,创业200,2013-08-08,1341.78,1372.48,1338.69,1360.71,11.8,0.88,690758200,10098767107
399019,创业200,2013-08-09,1367.17,1369.9,1326.7,1350.09,-10.62,-0.78,764241500,11060503932
399019,创业200,2013-08-12,1357.01,1360.88,1323.91,1346.05,-4.04,-0.3,742181500,10508299575
399019,创业200,2013-08-13,1342.63,1366.74,1337.44,1365.39,19.35,1.44,692800200,9736126815
399019,创业200,2013-08-14,1366.46,1380.33,1347.72,1372.35,6.95,0.51,808849100,11124495687
399019,创业200,2013-08-15,1369.86,1380.31,1361.71,1362.13,-10.21,-0.74,764198700,10954932341
399019,创业200,2013-08-16,1350.12,1374.6,1315.63,1316.85,-45.28,-3.32,843861900,12075519800
399019,创业200,2013-08-19,1310.22,1363.87,1310.22,1363.87,47.02,3.57,700580600,10185944619
399019,创业200,2013-08-20,1362.39,1382.1,1362.39,1378.58,14.71,1.08,835230300,12116558222
399019,创业200,2013-08-21,1378.1,1391.26,1371.93,1391.26,12.68,0.92,778750100,11315307732
399019,创业200,2013-08-22,1390.15,1411.15,1390.15,1406.84,15.58,1.12,851980700,12837425599
399019,创业200,2013-08-23,1411.3,1420.68,1375.68,1410.35,3.51,0.25,1020389500,15656105419
399019,创业200,2013-08-26,1414.49,1434.81,1414.26,1434.81,24.46,1.73,858171300,13152107960
399019,创业200,2013-08-27,1431.01,1443.88,1414.64,1443.88,9.06,0.63,839136200,13060275535
399019,创业200,2013-08-28,1426.85,1438.71,1413.9,1413.9,-29.98,-2.08,904522400,14059580641
399019,创业200,2013-08-29,1415,1423.31,1405.04,1411.53,-2.37,-0.17,667062800,10135718898
399019,创业200,2013-08-30,1407.31,1407.86,1337.67,1342.89,-68.64,-4.86,840015700,12167507686
399019,创业200,2013-09-02,1339.37,1375.68,1339,1375.68,32.79,2.44,490499000,7493269646
399019,创业200,2013-09-03,1378.01,1402.86,1377.2,1402.86,27.19,1.98,542128800,8329738105
399019,创业200,2013-09-04,1399.81,1408.93,1392.39,1401.98,-0.88,-0.06,590495200,8833737605
399019,创业200,2013-09-05,1399.7,1432.22,1398.21,1430.57,28.59,2.04,710216200,10740331735
399019,创业200,2013-09-06,1429.47,1441.03,1421.76,1438.78,8.21,0.57,807120600,11500256886
399019,创业200,2013-09-09,1442.65,1442.65,1420.47,1434.88,-3.9,-0.27,790601600,12488611658
399019,创业200,2013-09-10,1433.47,1434.94,1417.43,1430.99,-3.89,-0.27,726832000,11214107855
399019,创业200,2013-09-11,1424.24,1424.24,1373.47,1380.14,-50.85,-3.55,823923300,11537177558
399019,创业200,2013-09-12,1376.46,1395.36,1373.91,1379.74,-0.39,-0.03,527942300,8087576095
399019,创业200,2013-09-13,1380.15,1403.28,1370.23,1401.58,21.84,1.58,539462000,8059264692
399019,创业200,2013-09-16,1402.27,1431.43,1402.18,1418.89,17.31,1.23,621457500,9480505417
399019,创业200,2013-09-17,1419.23,1419.9,1399.9,1400.5,-18.39,-1.3,559444600,8345929155
399019,创业200,2013-09-18,1400.71,1418.83,1394.98,1418.83,18.33,1.31,539381900,7933288087
399019,创业200,2013-09-23,1425.8,1465.52,1425.8,1465.52,46.69,3.29,763884100,11279966881
399019,创业200,2013-09-24,1462.21,1476.49,1453.67,1476.01,10.5,0.72,853324700,12246787740
399019,创业200,2013-09-25,1470.84,1477.55,1462.36,1464.59,-11.43,-0.77,712003400,11034469744
399019,创业200,2013-09-26,1460.07,1478.15,1454.26,1454.26,-10.32,-0.7,669417300,10275027028
399019,创业200,2013-09-27,1458.46,1469.49,1455.14,1463.39,9.13,0.63,721693400,9864741801
399019,创业200,2013-09-30,1469.58,1492.75,1467.22,1492.75,29.36,2.01,587149500,8937597231
399019,创业200,2013-10-08,1493.23,1525.39,1493.09,1525.39,32.64,2.19,742282700,12035443050
399019,创业200,2013-10-09,1518.24,1557.6,1518.24,1557.6,32.21,2.11,844485300,14060011724
399019,创业200,2013-10-10,1557.62,1557.62,1523.63,1526.52,-31.08,-2,853573800,13865467471
399019,创业200,2013-10-11,1534.97,1540.5,1517.37,1535.53,9.01,0.59,737393100,12071364635
399019,创业200,2013-10-14,1537.33,1558.07,1532.09,1558.07,22.54,1.47,767003800,12238789024
399019,创业200,2013-10-15,1556.86,1557.87,1531.65,1542.06,-16.01,-1.03,855237300,13652213950
399019,创业200,2013-10-16,1534.38,1534.38,1479.95,1488.29,-53.77,-3.49,759636600,12461174979
399019,创业200,2013-10-17,1499.86,1517.26,1490.65,1493.9,5.6,0.38,778215100,11460481882
399019,创业200,2013-10-18,1499.19,1514.27,1492.12,1513.73,19.84,1.33,641368500,9972722205
399019,创业200,2013-10-21,1520.19,1568.53,1520.19,1568.53,54.8,3.62,775446500,12115291851
399019,创业200,2013-10-22,1566.78,1578.32,1531.95,1534.26,-34.27,-2.18,995964500,14734989761
399019,创业200,2013-10-23,1529.02,1529.11,1474.45,1489.45,-44.81,-2.92,762905800,11365626645
399019,创业200,2013-10-24,1480.18,1494.73,1477.8,1481.23,-8.22,-0.55,517773000,7874017745
399019,创业200,2013-10-25,1484.15,1486.34,1444.01,1454.24,-26.99,-1.82,626325500,9346467951
399019,创业200,2013-10-28,1450.92,1457.54,1442.18,1453.35,-0.89,-0.06,546176300,8258818945
399019,创业200,2013-10-29,1449.23,1461.21,1360.81,1400.86,-52.5,-3.61,794429700,10957777292
399019,创业200,2013-10-30,1393.89,1427.83,1390.72,1427.83,26.97,1.93,596150700,8834412802
399019,创业200,2013-10-31,1420.82,1420.82,1400.55,1400.55,-27.28,-1.91,585867300,9069442831
399019,创业200,2013-11-01,1388.58,1395.13,1363.9,1386.94,-13.61,-0.97,537928400,7976674573
399019,创业200,2013-11-04,1387.24,1406.29,1384.08,1400.3,13.36,0.96,478313100,7229636758
399019,创业200,2013-11-05,1391.63,1434.93,1389.43,1434.93,34.63,2.47,590682000,8421261122
399019,创业200,2013-11-06,1428.77,1457.47,1424.22,1424.23,-10.69,-0.75,651996300,10086454004
399019,创业200,2013-11-07,1413.19,1430.34,1402.2,1405.21,-19.03,-1.34,546861900,7744809083
399019,创业200,2013-11-08,1392.87,1398.71,1373.65,1380.92,-24.28,-1.73,463535400,6881182575
399019,创业200,2013-11-11,1378.97,1409.89,1370.34,1404.92,24,1.74,450539500,7027378689
399019,创业200,2013-11-12,1406.08,1428.71,1405.4,1428.71,23.79,1.69,581042700,8953449710
399019,创业200,2013-11-13,1422.74,1432.03,1410.79,1410.79,-17.92,-1.25,601578100,9125792844
399019,创业200,2013-11-14,1406.58,1459.93,1403.66,1459.84,49.05,3.48,756868600,12026541757
399019,创业200,2013-11-15,1467.15,1503.6,1467.15,1492.49,32.65,2.24,927846300,15185539228
399019,创业200,2013-11-18,1504.92,1527.38,1500.7,1526.12,33.64,2.25,938026300,14742392366
399019,创业200,2013-11-19,1525.74,1541.83,1524.33,1536.64,10.52,0.69,973749700,15238867582
399019,创业200,2013-11-20,1535.8,1545.49,1529.59,1545.49,8.85,0.58,837591900,13158353283
399019,创业200,2013-11-21,1530.93,1539.83,1518.99,1532.2,-13.3,-0.86,810926200,12766314203
399019,创业200,2013-11-22,1531.52,1539.93,1525.74,1529.93,-2.27,-0.15,740299800,11603622946
399019,创业200,2013-11-25,1524.79,1552.75,1523.6,1541.91,11.98,0.78,757661800,12390945711
399019,创业200,2013-11-26,1541.47,1573.93,1541.47,1566.45,24.55,1.59,801989100,14146160283
399019,创业200,2013-11-27,1563.93,1597.16,1563.93,1597.16,30.71,1.96,913180100,16066905965
399019,创业200,2013-11-28,1600.47,1613.45,1599.77,1611.14,13.98,0.88,918053200,16039402418
399019,创业200,2013-11-29,1612.65,1655.4,1612.65,1653.37,42.22,2.62,1078963700,19782858273
399019,创业200,2013-12-02,1545.62,1576.67,1506.89,1507.54,-145.83,-8.82,1099846700,16795413502
399019,创业200,2013-12-03,1447.74,1504.37,1425.01,1493.89,-13.65,-0.91,958605100,15795038340
399019,创业200,2013-12-04,1485.5,1521.53,1485.38,1485.73,-8.16,-0.55,860292400,14548829373
399019,创业200,2013-12-05,1477.32,1480.56,1451.37,1453.28,-32.45,-2.18,726943800,11879437328
399019,创业200,2013-12-06,1444.64,1461.32,1444.4,1455.07,1.79,0.12,528334100,8519293438
399019,创业200,2013-12-09,1463,1488.08,1462.03,1488.08,33.01,2.27,538990600,8974029925
399019,创业200,2013-12-10,1492.26,1492.9,1468.31,1479.74,-8.34,-0.56,599680000,9798190546
399019,创业200,2013-12-11,1474.9,1492.44,1467.97,1479.94,0.2,0.01,560708300,8778144263
399019,创业200,2013-12-12,1479.61,1516.66,1479.61,1506.89,26.95,1.82,584355300,9647073127
399019,创业200,2013-12-13,1497.41,1526.48,1497.41,1521.74,14.85,0.99,603452200,10185058696
399019,创业200,2013-12-16,1521.29,1529.2,1501.48,1508.23,-13.5,-0.89,671798600,10917097455
399019,创业200,2013-12-17,1509.48,1512.26,1483.52,1496.18,-12.05,-0.8,673632200,9677685513
399019,创业200,2013-12-18,1498.39,1503.6,1483.87,1495.72,-0.47,-0.03,622858000,8837874405
399019,创业200,2013-12-19,1498.95,1509.84,1487.28,1488.27,-7.45,-0.5,579070500,8585513384
399019,创业200,2013-12-20,1488.37,1493.89,1469.13,1477.26,-11.01,-0.74,514072700,7965154827
399019,创业200,2013-12-23,1475.63,1481.31,1444.89,1474.73,-2.53,-0.17,513243900,8217548986
