candle_end_time,指数涨跌幅,是选股日,选股日期,选股结果,持有股票,买入日期,涨跌幅,open,close,策略资金曲线_带择时,指数
2009/1/22,0.011297367,FALSE,2009/1/16,,东方银星(sh600753) 金宇车城(sz000803) 同达创业(sh600647) ,2009/1/19,0.033578473,0.800389693,0.827265556,1.108125659,0.692246487
2009/1/23,-0.005805679,TRUE,2009/1/16,东方银星(sh600753) 金宇车城(sz000803) 中钢天源(sz002057) ,东方银星(sh600753) 金宇车城(sz000803) 同达创业(sh600647) ,2009/1/19,-0.039456935,0.827265556,0.794624193,1.064402417,0.688227527
2009/2/2,0.011994018,FALSE,2009/1/23,,东方银星(sh600753) 金宇车城(sz000803) 中钢天源(sz002057) ,2009/2/2,0.017832425,0.794624193,0.80879427,1.083383293,0.69648214
2009/2/3,0.025205876,FALSE,2009/1/23,,东方银星(sh600753) 金宇车城(sz000803) 中钢天源(sz002057) ,2009/2/2,0.05471012,0.80879427,0.853043501,1.142655323,0.714037583
2009/2/4,0.02726527,FALSE,2009/1/23,,东方银星(sh600753) 金宇车城(sz000803) 中钢天源(sz002057) ,2009/2/2,0.038595078,0.853043501,0.885966781,1.186756194,0.73350601
2009/2/5,-0.007126998,FALSE,2009/1/23,,东方银星(sh600753) 金宇车城(sz000803) 中钢天源(sz002057) ,2009/2/2,-0.021570371,0.885966781,0.866856149,1.161157423,0.728278314
2009/2/6,0.040126083,TRUE,2009/1/23,三佳科技(sh600520) 中钢天源(sz002057) 金宇车城(sz000803) ,东方银星(sh600753) 金宇车城(sz000803) 中钢天源(sz002057) ,2009/2/2,0.043221316,0.866856149,0.904322813,1.211344175,0.75750127
2009/2/9,0.026545627,FALSE,2009/2/6,,三佳科技(sh600520) 中钢天源(sz002057) 金宇车城(sz000803) ,2009/2/9,0.006306185,0.904322813,0.91002564,1.218983136,0.777609616
2009/2/10,0.013097223,FALSE,2009/2/6,,三佳科技(sh600520) 中钢天源(sz002057) 金宇车城(sz000803) ,2009/2/9,0.037871485,0.91002564,0.944489662,1.265147837,0.787794143
2009/2/11,0.001886752,FALSE,2009/2/6,,三佳科技(sh600520) 中钢天源(sz002057) 金宇车城(sz000803) ,2009/2/9,-0.017592311,0.944489662,0.927873906,1.242890963,0.789280515
2009/2/12,-0.005490876,FALSE,2009/2/6,,三佳科技(sh600520) 中钢天源(sz002057) 金宇车城(sz000803) ,2009/2/9,0.02327942,0.927873906,0.949474273,1.271824744,0.784946673
2009/2/13,0.034818016,TRUE,2009/2/6,中钢天源(sz002057) 三佳科技(sh600520) 东方银星(sh600753) ,三佳科技(sh600520) 中钢天源(sz002057) 金宇车城(sz000803) ,2009/2/9,0.037168203,0.949474273,0.984764526,1.319096184,0.81227696
2009/2/16,0.026339483,FALSE,2009/2/13,,中钢天源(sz002057) 三佳科技(sh600520) 东方银星(sh600753) ,2009/2/16,0.02473551,0.984764526,1.009123179,1.351724701,0.833671915
2009/2/17,-0.031255965,FALSE,2009/2/13,,中钢天源(sz002057) 三佳科技(sh600520) 东方银星(sh600753) ,2009/2/16,-0.029166766,1.009123179,0.979690319,1.312299263,0.807614694
2009/2/18,-0.045885406,FALSE,2009/2/13,,中钢天源(sz002057) 三佳科技(sh600520) 东方银星(sh600753) ,2009/2/16,-0.027192017,0.979690319,0.953050563,1.276615199,0.770556966
2009/2/19,0.009917217,FALSE,2009/2/13,,中钢天源(sz002057) 三佳科技(sh600520) 东方银星(sh600753) ,2009/2/16,-0.012959048,0.953050563,0.940699935,1.260071481,0.778198747
2009/2/20,0.019974678,TRUE,2009/2/13,东方银星(sh600753) 金宇车城(sz000803) 中钢天源(sz002057) ,中钢天源(sz002057) 三佳科技(sh600520) 东方银星(sh600753) ,2009/2/16,0.028219025,0.940699935,0.96724557,1.295629471,0.793743017
2009/2/23,0.028221403,FALSE,2009/2/20,,东方银星(sh600753) 金宇车城(sz000803) 中钢天源(sz002057) ,2009/2/23,0.043360467,0.96724557,1.00918579,1.35180857,0.816143558
2009/2/24,-0.045065713,FALSE,2009/2/20,,东方银星(sh600753) 金宇车城(sz000803) 中钢天源(sz002057) ,2009/2/23,0.006097626,1.00918579,1.015339428,1.360051393,0.779363467
2009/2/25,0.00104264,FALSE,2009/2/20,,东方银星(sh600753) 金宇车城(sz000803) 中钢天源(sz002057) ,2009/2/23,0.032253621,1.015339428,1.0480878,1.403917974,0.780176062
2009/2/26,-0.049499837,FALSE,2009/2/20,,东方银星(sh600753) 金宇车城(sz000803) 中钢天源(sz002057) ,2009/2/23,-0.075342126,1.0480878,0.969122637,1.298143809,0.741557474
2009/2/27,-0.022692095,TRUE,2009/2/20,高淳陶瓷(sh600562) 东方银星(sh600753) 金宇车城(sz000803) ,东方银星(sh600753) 金宇车城(sz000803) 中钢天源(sz002057) ,2009/2/23,-0.091834728,0.969122637,0.880123524,1.178929126,0.724729981
2009/3/2,0.011296479,FALSE,2009/2/27,,高淳陶瓷(sh600562) 东方银星(sh600753) 金宇车城(sz000803) ,2009/3/2,0.035376682,0.880123524,0.911259374,1.178929126,0.732916878
2009/3/3,-0.010403433,FALSE,2009/2/27,,高淳陶瓷(sh600562) 东方银星(sh600753) 金宇车城(sz000803) ,2009/3/2,0.015598332,0.911259374,0.9254735,1.178929126,0.725292026
2009/3/4,0.066755363,FALSE,2009/2/27,,高淳陶瓷(sh600562) 东方银星(sh600753) 金宇车城(sz000803) ,2009/3/2,0.061561248,0.9254735,0.982446804,1.178929126,0.773709159
2009/3/5,0.008651511,FALSE,2009/2/27,,高淳陶瓷(sh600562) 东方银星(sh600753) 金宇车城(sz000803) ,2009/3/2,0.01076673,0.982446804,0.993024543,1.178929126,0.780402912
2009/3/6,-0.007956892,TRUE,2009/2/27,高淳陶瓷(sh600562) 天伦置业(sz000711) 金宇车城(sz000803) ,高淳陶瓷(sh600562) 东方银星(sh600753) 金宇车城(sz000803) ,2009/3/2,0.030321994,0.993024543,1.023135027,1.178929126,0.77419333
2009/3/9,-0.036757953,FALSE,2009/3/6,,高淳陶瓷(sh600562) 天伦置业(sz000711) 金宇车城(sz000803) ,2009/3/9,-0.050759333,1.023135027,0.971201375,1.11908747,0.745735568
2009/3/10,0.017366392,FALSE,2009/3/6,,高淳陶瓷(sh600562) 天伦置业(sz000711) 金宇车城(sz000803) ,2009/3/9,0.020114143,0.971201375,0.990736258,1.141596954,0.758686304
2009/3/11,-0.009103973,FALSE,2009/3/6,,高淳陶瓷(sh600562) 天伦置业(sz000711) 金宇车城(sz000803) ,2009/3/9,0.044549246,0.990736258,1.034872812,1.192454238,0.751779245
2009/3/12,-0.002107747,FALSE,2009/3/6,,高淳陶瓷(sh600562) 天伦置业(sz000711) 金宇车城(sz000803) ,2009/3/9,-0.011830595,1.034872812,1.022629651,1.178346795,0.750194684
2009/3/13,-0.004639617,TRUE,2009/3/6,高淳陶瓷(sh600562) 天伦置业(sz000711) 中钢天源(sz002057) ,高淳陶瓷(sh600562) 天伦置业(sz000711) 金宇车城(sz000803) ,2009/3/9,-0.002964723,1.022629651,1.019597837,1.174853324,0.746714068
2009/3/16,0.016409573,FALSE,2009/3/13,,高淳陶瓷(sh600562) 天伦置业(sz000711) 中钢天源(sz002057) ,2009/3/16,0.015366167,1.019597837,1.035265148,1.192906316,0.758967327
2009/3/17,0.03604106,FALSE,2009/3/13,,高淳陶瓷(sh600562) 天伦置业(sz000711) 中钢天源(sz002057) ,2009/3/16,0.041578872,1.035265148,1.078310305,1.242506015,0.786321314
2009/3/18,0.004413538,FALSE,2009/3/13,,高淳陶瓷(sh600562) 天伦置业(sz000711) 中钢天源(sz002057) ,2009/3/16,0.013942194,1.078310305,1.093344316,1.259829275,0.789791772
2009/3/19,0.021396266,FALSE,2009/3/13,,高淳陶瓷(sh600562) 天伦置业(sz000711) 中钢天源(sz002057) ,2009/3/16,0.021015358,1.093344316,1.116321339,1.286305038,0.806690367
2009/3/20,-0.001141629,TRUE,2009/3/13,高淳陶瓷(sh600562) 天伦置业(sz000711) 中钢天源(sz002057) ,高淳陶瓷(sh600562) 天伦置业(sz000711) 中钢天源(sz002057) ,2009/3/16,-0.007975298,1.116321339,1.107418343,1.276046372,0.805769426
2009/3/23,0.025026893,FALSE,2009/3/20,,高淳陶瓷(sh600562) 天伦置业(sz000711) 中钢天源(sz002057) ,2009/3/23,0.016104453,1.107418343,1.12525271,1.296596401,0.825935331
2009/3/24,0.005075018,FALSE,2009/3/20,,高淳陶瓷(sh600562) 天伦置业(sz000711) 中钢天源(sz002057) ,2009/3/23,-0.00105384,1.12525271,1.124066874,1.295229996,0.830126968
2009/3/25,-0.020576887,FALSE,2009/3/20,,高淳陶瓷(sh600562) 天伦置业(sz000711) 中钢天源(sz002057) ,2009/3/23,-0.014906365,1.124066874,1.107311123,1.275922825,0.813045539
2009/3/26,0.03267356,FALSE,2009/3/20,,高淳陶瓷(sh600562) 天伦置业(sz000711) 中钢天源(sz002057) ,2009/3/23,0.023552165,1.107311123,1.133390697,1.30597357,0.839610631
2009/3/27,0.007718396,TRUE,2009/3/20,高淳陶瓷(sh600562) 天伦置业(sz000711) 领先科技(sz000669) ,高淳陶瓷(sh600562) 天伦置业(sz000711) 中钢天源(sz002057) ,2009/3/23,0.008207512,1.133390697,1.142693015,1.316692364,0.846091078
2009/3/30,-0.005778473,FALSE,2009/3/27,,高淳陶瓷(sh600562) 天伦置业(sz000711) 领先科技(sz000669) ,2009/3/30,0.034041516,1.142693015,1.181592018,1.361514569,0.841201964
2009/3/31,0.009378182,FALSE,2009/3/27,,高淳陶瓷(sh600562) 天伦置业(sz000711) 领先科技(sz000669) ,2009/3/30,-0.011395938,1.181592018,1.168126669,1.345998833,0.849090909
2009/4/1,0.016121765,FALSE,2009/3/27,,高淳陶瓷(sh600562) 天伦置业(sz000711) 领先科技(sz000669) ,2009/3/30,0.019720045,1.168126669,1.191162179,1.372541991,0.862779753
2009/4/2,0.0110587,FALSE,2009/3/27,,高淳陶瓷(sh600562) 天伦置业(sz000711) 领先科技(sz000669) ,2009/3/30,0.019647615,1.191162179,1.214565676,1.399509168,0.872320975
2009/4/3,-0.002290017,TRUE,2009/3/27,高淳陶瓷(sh600562) 中钢天源(sz002057) 天伦置业(sz000711) ,高淳陶瓷(sh600562) 天伦置业(sz000711) 领先科技(sz000669) ,2009/3/30,-0.001993118,1.214565676,1.212144903,1.396719781,0.870323345
2009/4/7,0.002509239,FALSE,2009/4/3,,高淳陶瓷(sh600562) 中钢天源(sz002057) 天伦置业(sz000711) ,2009/4/7,0.023925565,1.212144903,1.241146154,1.430137091,0.872507195
2009/4/8,-0.037874231,FALSE,2009/4/3,,高淳陶瓷(sh600562) 中钢天源(sz002057) 天伦置业(sz000711) ,2009/4/7,-0.037094306,1.241146154,1.195106699,1.377087148,0.839461656
2009/4/9,0.015455664,FALSE,2009/4/3,,高淳陶瓷(sh600562) 中钢天源(sz002057) 天伦置业(sz000711) ,2009/4/7,0.028004265,1.195106699,1.228574783,1.415651461,0.852436093
2009/4/10,0.030925419,TRUE,2009/4/3,天伦置业(sz000711) 浙江富润(sh600070) 三佳科技(sh600520) ,高淳陶瓷(sh600562) 中钢天源(sz002057) 天伦置业(sz000711) ,2009/4/7,0.02332998,1.228574783,1.257237409,1.448678581,0.878798036
2009/4/13,0.023498091,FALSE,2009/4/10,,天伦置业(sz000711) 浙江富润(sh600070) 三佳科技(sh600520) ,2009/4/13,0.00302073,1.257237409,1.261035184,1.453054649,0.899448112
2009/4/14,0.007660398,FALSE,2009/4/10,,天伦置业(sz000711) 浙江富润(sh600070) 三佳科技(sh600520) ,2009/4/13,0.01120229,1.261035184,1.275161666,1.469332189,0.906338243
2009/4/15,0.003780535,FALSE,2009/4/10,,天伦置业(sz000711) 浙江富润(sh600070) 三佳科技(sh600520) ,2009/4/13,0.011031174,1.275161666,1.289228197,1.485540648,0.909764686
2009/4/16,4.47E-05,FALSE,2009/4/10,,天伦置业(sz000711) 浙江富润(sh600070) 三佳科技(sh600520) ,2009/4/13,0.011253005,1.289228197,1.303735889,1.502257445,0.909805316
2009/4/17,-0.013553595,TRUE,2009/4/10,天伦置业(sz000711) 领先科技(sz000669) 海鸟发展(sh600634) ,天伦置业(sz000711) 浙江富润(sh600070) 三佳科技(sh600520) ,2009/4/13,-0.01951707,1.303735889,1.278290784,1.472937781,0.897474183
2009/4/20,0.02149629,FALSE,2009/4/17,,天伦置业(sz000711) 领先科技(sz000669) 海鸟发展(sh600634) ,2009/4/20,0.038799986,1.278290784,1.327888448,1.530087746,0.916766548
2009/4/21,-0.011903223,FALSE,2009/4/17,,天伦置业(sz000711) 领先科技(sz000669) 海鸟发展(sh600634) ,2009/4/20,-0.00700286,1.327888448,1.318589431,1.519372755,0.905854071
2009/4/22,-0.037063063,FALSE,2009/4/17,,天伦置业(sz000711) 领先科技(sz000669) 海鸟发展(sh600634) ,2009/4/20,-0.037512261,1.318589431,1.26912616,1.462377649,0.872280345
2009/4/23,0.006707345,FALSE,2009/4/17,,天伦置业(sz000711) 领先科技(sz000669) 海鸟发展(sh600634) ,2009/4/20,-0.003126131,1.26912616,1.265158706,1.457806065,0.878131031
2009/4/24,-0.00796974,TRUE,2009/4/17,天伦置业(sz000711) 海鸟发展(sh600634) 浙江富润(sh600070) ,天伦置业(sz000711) 领先科技(sz000669) 海鸟发展(sh600634) ,2009/4/20,-0.007371917,1.265158706,1.255832061,1.44705924,0.871132555
2009/4/27,-0.023164613,FALSE,2009/4/24,,天伦置业(sz000711) 海鸟发展(sh600634) 浙江富润(sh600070) ,2009/4/27,-0.064005761,1.255832061,1.175451575,1.354439112,0.850953106
2009/4/28,0.002084917,FALSE,2009/4/24,,天伦置业(sz000711) 海鸟发展(sh600634) 浙江富润(sh600070) ,2009/4/27,0.015901693,1.175451575,1.194143244,1.375976987,0.852727273
2009/4/29,0.034480431,FALSE,2009/4/24,,天伦置业(sz000711) 海鸟发展(sh600634) 浙江富润(sh600070) ,2009/4/27,0.030358573,1.194143244,1.23039573,1.417749685,0.882129677
2009/4/30,0.006739926,TRUE,2009/4/24,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,天伦置业(sz000711) 海鸟发展(sh600634) 浙江富润(sh600070) ,2009/4/27,0.02051579,1.23039573,1.25563827,1.44683594,0.888075165
2009/5/4,0.034835089,FALSE,2009/4/30,,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,2009/5/4,0.01728042,1.25563827,1.277336227,1.471837872,0.919011342
2009/5/5,0.004682607,FALSE,2009/4/30,,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,2009/5/4,0.017930492,1.277336227,1.300239493,1.498228649,0.923314711
2009/5/6,0.013923675,FALSE,2009/4/30,,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,2009/5/4,0.007259796,1.300239493,1.309678967,1.509105484,0.936170645
2009/5/7,0.000759499,FALSE,2009/4/30,,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,2009/5/4,-0.021037146,1.309678967,1.28212706,1.477358212,0.936881666
2009/5/8,0.008001214,TRUE,2009/4/30,同达创业(sh600647) 天伦置业(sz000711) 宁波富邦(sh600768) ,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,2009/5/4,0.076106038,1.28212706,1.379704671,1.589794092,0.944377857
2009/5/11,-0.022909631,FALSE,2009/5/8,,同达创业(sh600647) 天伦置业(sz000711) 宁波富邦(sh600768) ,2009/5/11,-0.057333878,1.379704671,1.300600852,1.498645032,0.922742509
2009/5/12,0.023204615,FALSE,2009/5/8,,同达创业(sh600647) 天伦置业(sz000711) 宁波富邦(sh600768) ,2009/5/11,0.056788407,1.300600852,1.374459903,1.583750697,0.944154393
2009/5/13,0.009122988,FALSE,2009/5/8,,同达创业(sh600647) 天伦置业(sz000711) 宁波富邦(sh600768) ,2009/5/11,0.000326652,1.374459903,1.374908873,1.584268033,0.952767902
2009/5/14,-0.007604833,FALSE,2009/5/8,,同达创业(sh600647) 天伦置业(sz000711) 宁波富邦(sh600768) ,2009/5/11,0.009795013,1.374908873,1.388376124,1.599785959,0.945522262
2009/5/15,0.001260474,TRUE,2009/5/8,天伦置业(sz000711) 同达创业(sh600647) XD浙江富(sh600070) ,同达创业(sh600647) 天伦置业(sz000711) 宁波富邦(sh600768) ,2009/5/11,0.003734057,1.388376124,1.3935604,1.605759651,0.946714068
2009/5/18,0.005167875,FALSE,2009/5/15,,天伦置业(sz000711) 同达创业(sh600647) XD浙江富(sh600070) ,2009/5/18,0.01270122,1.3935604,1.411260317,1.626154758,0.951606568
2009/5/19,0.01049965,FALSE,2009/5/15,,天伦置业(sz000711) 同达创业(sh600647) XD浙江富(sh600070) ,2009/5/18,0.0274758,1.411260317,1.450035823,1.670834661,0.961598104
2009/5/20,-0.009580716,FALSE,2009/5/15,,天伦置业(sz000711) 同达创业(sh600647) XD浙江富(sh600070) ,2009/5/18,-0.008043696,1.450035823,1.438372176,1.657394975,0.952385306
2009/5/21,-0.022347282,FALSE,2009/5/15,,天伦置业(sz000711) 同达创业(sh600647) XD浙江富(sh600070) ,2009/5/18,-0.024396864,1.438372176,1.403280406,1.616959735,0.931102082
2009/5/22,-0.003392715,TRUE,2009/5/15,天伦置业(sz000711) 同达创业(sh600647) 浙江富润(sh600070) ,天伦置业(sz000711) 同达创业(sh600647) XD浙江富(sh600070) ,2009/5/18,0.00091391,1.403280406,1.404562878,1.618437491,0.927943118
2009/5/25,0.00439307,FALSE,2009/5/22,,天伦置业(sz000711) 同达创业(sh600647) 浙江富润(sh600070) ,2009/5/25,0.051298521,1.404562878,1.476614876,1.70146094,0.932019638
2009/5/26,-0.011973612,FALSE,2009/5/22,,天伦置业(sz000711) 同达创业(sh600647) 浙江富润(sh600070) ,2009/5/25,0.023045768,1.476614876,1.510644599,1.740672413,0.920859997
2009/5/27,0.014688796,TRUE,2009/5/22,天伦置业(sz000711) 同达创业(sh600647) 宁波富邦(sh600768) ,天伦置业(sz000711) 同达创业(sh600647) 浙江富润(sh600070) ,2009/5/25,0.011826115,1.510644599,1.528509656,1.761257805,0.934386321
2009/6/1,0.035739262,FALSE,2009/5/27,,天伦置业(sz000711) 同达创业(sh600647) 宁波富邦(sh600768) ,2009/6/1,0.046604014,1.528509656,1.599744341,1.843339489,0.967780599
2009/6/2,0.002365009,FALSE,2009/5/27,,天伦置业(sz000711) 同达创业(sh600647) 宁波富邦(sh600768) ,2009/6/1,0.059884412,1.599744341,1.695544091,1.953726791,0.970069409
2009/6/3,0.025929287,FALSE,2009/5/27,,天伦置业(sz000711) 同达创业(sh600647) 宁波富邦(sh600768) ,2009/6/1,0.072974535,1.695544091,1.819275633,2.096299096,0.995222617
2009/6/4,0.004885367,FALSE,2009/5/27,,天伦置业(sz000711) 同达创业(sh600647) 宁波富邦(sh600768) ,2009/6/1,-0.013625795,1.819275633,1.794486556,2.067735354,1.000084645
2009/6/5,-0.004888701,TRUE,2009/5/27,同达创业(sh600647) 浙江富润(sh600070) 天润发展(sz002113) ,天伦置业(sz000711) 同达创业(sh600647) 宁波富邦(sh600768) ,2009/6/1,-0.032066835,1.794486556,1.736943052,2.001429626,0.995195531
2009/6/8,0.00311978,FALSE,2009/6/5,,同达创业(sh600647) 浙江富润(sh600070) 天润发展(sz002113) ,2009/6/8,0.008802849,1.736943052,1.7522331,2.019047909,0.998300322
2009/6/9,0.004097026,FALSE,2009/6/5,,同达创业(sh600647) 浙江富润(sh600070) 天润发展(sz002113) ,2009/6/8,0.026676507,1.7522331,1.798976558,2.072909054,1.002390384
2009/6/10,0.009808955,FALSE,2009/6/5,,同达创业(sh600647) 浙江富润(sh600070) 天润发展(sz002113) ,2009/6/8,-0.003035929,1.798976558,1.793514993,2.06661585,1.012222787
2009/6/11,-0.009355767,FALSE,2009/6/5,,同达创业(sh600647) 浙江富润(sh600070) 天润发展(sz002113) ,2009/6/8,-0.027415472,1.793514993,1.744344932,2.0099586,1.002752666
2009/6/12,-0.018685656,TRUE,2009/6/5,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,同达创业(sh600647) 浙江富润(sh600070) 天润发展(sz002113) ,2009/6/8,-0.033689564,1.744344932,1.685578712,1.942243971,0.984015575
2009/6/15,0.020610469,FALSE,2009/6/12,,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,2009/6/15,0.020124681,1.685578712,1.719500446,1.981331011,1.004296597
2009/6/16,-0.00167555,FALSE,2009/6/12,,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,2009/6/15,-0.000208273,1.719500446,1.71914232,1.980918353,1.002613848
2009/6/17,0.016672182,FALSE,2009/6/12,,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,2009/6/15,0.031240766,1.71914232,1.772849643,2.04280376,1.019329609
2009/6/18,0.015558412,FALSE,2009/6/12,,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,2009/6/15,-0.007101273,1.772849643,1.760260153,2.028297252,1.035188759
2009/6/19,0.007382017,TRUE,2009/6/12,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,2009/6/15,-0.015262224,1.760260153,1.733394668,1.997340924,1.04283054
2009/6/22,0.000831169,FALSE,2009/6/19,,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,2009/6/22,-0.005253677,1.733394668,1.724287972,1.98684754,1.043697308
2009/6/23,0.000434704,FALSE,2009/6/19,,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,2009/6/22,0.013805266,1.724287972,1.748092225,2.014276498,1.044151007
2009/6/24,0.01194267,FALSE,2009/6/19,,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,2009/6/22,0.003363092,1.748092225,1.75397122,2.021050695,1.056620958
2009/6/25,-0.00090043,FALSE,2009/6/19,,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,2009/6/22,0.014316444,1.75397122,1.779081852,2.049984955,1.055669545
2009/6/26,0.00336763,TRUE,2009/6/19,同达创业(sh600647) 宁波富邦(sh600768) 新嘉联(sz002188) ,天伦置业(sz000711) 同达创业(sh600647) 天润发展(sz002113) ,2009/6/22,0.004877115,1.779081852,1.787758638,2.059982967,1.059224649
